1.820550018610545521e+04
1.554265213386851610e+04
1.357845686213183217e+04
1.206983827823799948e+04
1.087476368488234220e+04
9.904683389760437422e+03
9.101522594650810788e+03
8.425609875337291669e+03
7.848922480623715273e+03
7.351103237688401350e+03
6.917007196686526186e+03
6.535133822476796922e+03
6.196592979743015349e+03
5.894404065766527310e+03
5.623009446831648347e+03
5.377929456591871713e+03
5.155513127873677149e+03
4.952755035645001044e+03
4.767158660699373286e+03
4.596633048626206801e+03
4.439413667932383760e+03
4.294001104533332182e+03
4.159113072604618537e+03
4.033646485123220373e+03
3.916647206936076600e+03
3.807285734214501645e+03
3.704837488427351218e+03
3.608666734673119663e+03
3.518213369804609101e+03
3.432982000131999030e+03
3.352532858792454590e+03
3.276474211154997192e+03
3.204455971399541795e+03
3.136164310755840688e+03
3.071317082209113778e+03
3.009659920980694096e+03
2.950962907133389763e+03
2.895017697982750178e+03
2.841635054925800887e+03
2.790642702814591757e+03
2.741883470851324546e+03
2.695213672736978879e+03
2.650501690905792202e+03
2.607626735464226385e+03
2.566477753189780287e+03
2.526952465839672641e+03
2.488956520235051812e+03
2.452402735252059301e+03
2.417210433069348255e+03
2.383304843874424932e+03
2.350616574784162367e+03
2.319081135040979461e+03
2.288638510648315787e+03
2.259232782541983852e+03
2.230811783186021330e+03
2.203326787156278897e+03
2.176732231850883636e+03
2.150985464960000627e+03
2.126046515750713297e+03
2.101877887587352234e+03
2.078444369422086766e+03
2.055712864262558014e+03
2.033652232859195010e+03
2.012233151059674583e+03
1.991427979456419052e+03
1.971210644108643919e+03
1.951556527256625486e+03
1.932442367065017152e+03
1.913846165536750050e+03
1.895747103831090953e+03
1.878125464300453132e+03
1.860962558632203127e+03
1.844240661544879913e+03
1.827942949544311887e+03
1.812053444294807377e+03
1.796556960204688494e+03
1.781439055864772854e+03
1.766685989013357357e+03
1.752284674732500207e+03
1.738222646608320247e+03
1.724488020612974196e+03
1.711069461488398247e+03
1.697956151431923445e+03
1.685137760901969614e+03
1.672604421378220650e+03
1.660346699925314169e+03
1.648355575422244328e+03
1.636622416331605564e+03
1.625138959893544779e+03
1.613897292639007219e+03
1.602889832125724297e+03
1.592109309808339731e+03
1.581548754961355144e+03
1.571201479580178329e+03
1.561061064191532296e+03
1.551121344509977462e+03
1.541376398882253170e+03
1.531820536465713303e+03
1.522448286091253522e+03
1.513254385764940253e+03
1.504233772766008315e+03
1.495381574302078661e+03
1.486693098685348104e+03
1.478163826996185435e+03
1.469789405203000570e+03
1.461565636709521641e+03
1.453488475302676761e+03
1.445554018476175315e+03
1.437758501106650328e+03
1.430098289460827573e+03
1.422569875513674560e+03
1.415169871558877503e+03
1.407895005094235330e+03
1.400742113965755834e+03
1.393708141755310407e+03
1.386790133397720410e+03
1.379985231014059309e+03
1.373290669948839422e+03
1.366703774999528378e+03
1.360221956827601844e+03
1.353842708541003958e+03
1.347563602438561247e+03
1.341382286907432444e+03
1.335296483465311439e+03
1.329303983939518275e+03
1.323402647775681544e+03
1.317590399469095019e+03
1.311865226112287701e+03
1.306225175052710483e+03
1.300668351654821436e+03
1.295192917161170953e+03
1.289797086647431570e+03
1.284479127066568935e+03
1.279237355377681524e+03
1.274070136755237172e+03
1.268975882874727631e+03
1.263953050270940366e+03
1.259000138765315114e+03
1.254115689958976645e+03
1.249298285788304838e+03
1.244546547140014809e+03
1.239859132522904247e+03
1.235234736793589491e+03
1.230672089933689676e+03
1.226169955876038330e+03
1.221727131377659362e+03
1.217342444937336495e+03
1.213014755755738861e+03
1.208742952736160532e+03
1.204525953524035685e+03
